dx,dy
0.030853271484375,0.5269168853759766
0.1202850341796875,0.18927516937255862
0.18030929565429688,0.3031314849853516
0.033477783203125,0.5272211074829102
0.1231842041015625,0.189332389831543
0.03680419921875,0.5275415420532227
0.1266937255859375,0.18927993774414065
0.07519912719726562,0.5966190338134766
0.07657623291015625,0.2880882263183594
0.07514572143554688,0.5965208053588867
0.07596206665039062,0.1954540252685547
0.0777740478515625,0.28777732849121096
0.07604598999023438,0.596345329284668
0.07697296142578125,0.19459190368652346
0.079864501953125,0.287542724609375
0.077484130859375,0.5962614059448242
0.07820510864257812,0.1943391799926758
0.08203887939453125,0.2873996734619141
0.0576171875,0.1322201728820801
0.07918548583984375,0.5962471008300781
0.07973480224609375,0.19402637481689455
0.0843505859375,0.28728904724121096
0.0579681396484375,0.13224449157714846
0.08129501342773438,0.5963605880737305
0.08166885375976562,0.1936830520629883
0.0870513916015625,0.28732147216796877
0.0399322509765625,0.14379158020019533
0.08395004272460938,0.5965866088867188
0.084075927734375,0.19323101043701174
0.09033966064453125,0.28748931884765627
0.0409088134765625,0.14399232864379885
0.08713531494140625,0.5968860626220703
0.08697128295898438,0.1926750183105469
0.042816162109375,0.14388504028320315
0.0908966064453125,0.5972341537475586
0.090362548828125,0.19201412200927737
0.0449371337890625,0.1437543869018555
0.1959228515625,0.19344272613525393
0.09412384033203125,0.19136085510253908
0.0471343994140625,0.1437095642089844
0.19744110107421875,0.19184722900390627
0.0488739013671875,0.14373388290405276
0.19297027587890625,0.18743743896484377
0.19533538818359375,0.18686904907226565
0.19829559326171875,0.18685283660888674
0.2014923095703125,0.18696346282958987
0.1866607666015625,0.652619743347168
0.01084136962890625,0.6227306365966797
0.186279296875,0.6540931701660156
0.011688232421875,0.6227249145507813
0.187225341796875,0.6540836334228516
0.01412200927734375,0.624639892578125
0.05803871154785156,0.2321717977523804
0.1881866455078125,0.6545075416564942
0.05768775939941406,0.2321177959442139
0.190032958984375,0.654946231842041
0.01555633544921875,0.6386798858642578
0.05775642395019531,0.23210647106170657
0.1925201416015625,0.6555069923400879
0.05825996398925781,0.23210909366607668
0.195526123046875,0.6562251091003418
0.059291839599609375,0.23205008506774905
0.1990814208984375,0.657108211517334
0.0816192626953125,0.5179580688476563
0.04603409767150879,0.22157135009765627
0.06078910827636719,0.2319368362426758
0.0828857421875,0.5179599761962891
0.04553842544555664,0.2218803405761719
0.0628814697265625,0.23180236816406252
0.08448410034179688,0.5180782318115235
0.05428314208984375,0.2881053924560547
0.04570579528808594,0.22223701477050783
0.06539344787597656,0.23181786537170412
0.08601760864257812,0.5182136535644531
0.04032135009765625,0.29087486267089846
0.04661250114440918,0.22225227355957033
0.06826591491699219,0.2320192098617554
0.18593978881835938,0.17964019775390627
0.048392534255981445,0.22185554504394533
0.06996536254882812,0.23284235000610354
0.18706130981445312,0.18003501892089846
0.050716400146484375,0.22132911682128908
0.18861007690429688,0.1804393768310547
0.05325007438659668,0.22090187072753908
0.074737548828125,0.5285839080810547
0.1909027099609375,0.18067588806152346
0.0544893741607666,0.22079315185546877
0.11386871337890625,0.606695556640625
0.076995849609375,0.5285037994384766
0.19390869140625,0.1805747985839844
0.05410289764404297,0.22047080993652346
0.11476898193359375,0.606700325012207
0.197418212890625,0.18021621704101565
0.11602783203125,0.6064018249511719
0.15586090087890625,0.22771778106689455
0.1945037841796875,0.17954864501953127
0.19692420959472656,0.5624441146850586
0.11803436279296875,0.6062931060791016
0.15799713134765625,0.22704830169677737
0.19701766967773438,0.17935981750488283
0.19818496704101562,0.5625308990478516
0.1206817626953125,0.6064447402954102
0.16072845458984375,0.22634925842285158
0.0308074951171875,0.3267253875732422
0.0932159423828125,0.18858458995819094
0.12396240234375,0.6069311141967774
0.1638641357421875,0.22588863372802737
0.029876708984375,0.32718505859375
0.09420013427734375,0.1880603075027466
0.12804412841796875,0.607554817199707
0.16748809814453125,0.22547092437744143
0.03033447265625,0.3276123046875
0.09613037109375,0.18775835037231448
0.17165374755859375,0.22514286041259768
0.03176116943359375,0.3278221130371094
0.09888458251953125,0.18752470016479494
0.03217315673828125,0.3287681579589844
0.033660888671875,0.32871475219726565
0.07483530044555664,0.5052665710449219
0.1942615509033203,0.592101001739502
0.048736572265625,0.5959476470947266
0.03549957275390625,0.3285888671875
0.07578873634338379,0.5052417755126953
0.19700050354003906,0.5923375129699707
0.0485382080078125,0.5963043212890625
0.03777313232421875,0.32836761474609377
0.07712531089782715,0.5052131652832031
0.0485992431640625,0.5963081359863281
0.035411834716796875,0.2589591979980469
0.03388214111328125,0.32728042602539065
0.07906818389892578,0.5052742004394531
0.049434661865234375,0.5962699890136719
0.03589630126953125,0.2588218688964844
0.08182001113891602,0.5054477691650391
0.0511016845703125,0.5962814331054688
0.03772735595703125,0.25860443115234377
0.08305692672729492,0.5048755645751953
0.05336761474609375,0.5964778900146485
0.040203094482421875,0.25849571228027346
0.055805206298828125,0.5967506408691406
0.043041229248046875,0.2585338592529297
0.05872344970703125,0.5972751617431641
0.046123504638671875,0.2588237762451172
0.049472808837890625,0.2592777252197266
0.068359375,0.5020803451538086
0.052967071533203125,0.25995674133300783
0.07013702392578125,0.5020493507385254
0.07491493225097656,0.5376399993896485
0.19768714904785156,0.1868841886520386
0.07274627685546875,0.5020035743713379
0.05135345458984375,0.6271180152893067
0.07484626770019531,0.5375718116760254
0.19704627990722656,0.1867569923400879
0.07593536376953125,0.5019725799560547
0.05225372314453125,0.626963996887207
0.07566070556640625,0.5376914978027344
